TV_product_grouped;TV_technology;TV_hbonordic;CZ_group5_name;CZ_employment;CZ_car;CZ_children;CZ_civilstate;CZ_home;CZ_owner;CZ_wealth;CZ_household_income;CZ_age;CZ_education;Failures;Failures_SLA_insufficient;TV_flow_consump;TV_flow_consump_cat_children;TV_flow_consump_cat_documentary;TV_flow_consump_cat_movies;TV_flow_consump_cat_leisure;TV_flow_consump_cat_art;TV_flow_consump_cat_music;TV_flow_consump_cat_news;TV_flow_consump_cat_politics;TV_flow_consump_cat_series;TV_flow_consump_cat_show;TV_flow_consump_cat_sports;TV_flow_consump_cat_other;OTT_SVOD_consump;OTT_TVOD_consump;Household_municipality
Grundpakke;DSL;0;Provinsliv;3;2;3;2;4;2;6;1;10;1;0;0;104;0;4;28;3;7;0;16;7;3;9;23;0;NULL;NULL;Faaborg-Midtfyn
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;104;2;10;30;8;5;0;8;19;8;9;1;2;2;0;Nordfyns
Viasat Mellem grundpakke;DSL;0;Livet på landet;5;8;10;10;9;7;6;8;3;6;0;0;104;5;8;6;4;17;0;15;10;18;7;10;2;NULL;NULL;Haderslev
Grundpakke;DSL;0;Velfunderede husejere;3;8;3;7;7;6;7;5;9;2;0;0;104;0;9;4;6;4;2;48;6;7;6;8;1;3;0;Tønder
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;6;8;7;7;7;9;5;6;6;4;0;0;104;0;4;30;4;3;0;0;3;47;8;2;0;NULL;NULL;Tønder
Viasat Mellem grundpakke;DSL;0;Livet på landet;4;8;8;9;8;10;9;6;8;4;0;0;104;4;3;2;2;13;0;39;1;2;2;32;0;NULL;NULL;Herning
Viasat Mellem grundpakke;DSL;0;Provinsliv;4;4;2;1;3;6;3;1;5;1;0;0;104;1;9;18;4;14;0;19;12;5;11;7;0;NULL;NULL;Syddjurs
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;10;10;10;10;10;5;10;7;10;0;0;104;0;2;18;5;1;1;4;5;54;9;1;1;NULL;NULL;Aarhus
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;104;0;10;29;0;2;26;4;3;20;7;0;0;NULL;NULL;Aarhus
Viasat Stor grundpakke;DSL;0;Livet på landet;3;5;6;5;5;2;2;3;8;2;0;0;104;0;7;11;4;1;0;13;2;34;3;26;0;0;1;Skive
Grundpakke;DSL;0;Livet på landet;2;7;2;6;6;8;8;4;3;2;0;0;104;1;5;17;7;0;0;10;7;45;6;1;0;NULL;NULL;Frederikshavn
Grundpakke;DSL;0;Velfunderede husejere;2;10;7;9;8;7;8;6;9;3;0;0;104;0;12;12;7;36;6;10;9;1;1;7;0;2;0;Vesthimmerlands
Grundpakke;DSL;1;Komfort og hygge;8;4;3;2;4;6;6;5;1;9;0;0;103;52;6;10;2;3;0;4;0;12;1;10;0;3;3;København
Grundpakke;DSL;0;Vid og velstand;8;6;7;6;4;3;5;7;4;9;0;0;103;56;8;15;2;0;0;1;3;2;1;9;2;NULL;NULL;Allerød
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;103;0;2;5;2;6;0;38;5;1;3;38;0;NULL;NULL;Helsingør
Grundpakke;DSL;0;Komfort og hygge;8;9;10;7;8;8;8;9;6;8;0;0;103;0;4;33;8;4;0;20;6;4;21;1;0;NULL;NULL;Roskilde
Grundpakke;DSL;1;Livet på landet;5;7;5;7;7;5;6;7;5;7;0;0;103;9;14;7;9;2;0;3;7;7;10;33;0;5;0;Faaborg-Midtfyn
Grundpakke;DSL;0;Seniorer;2;1;2;1;4;4;4;2;1;4;0;0;103;0;9;7;9;22;0;12;1;24;8;7;0;NULL;NULL;Odense
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;5;7;5;7;7;6;8;5;10;4;0;0;103;6;16;10;3;2;0;2;4;41;14;1;0;2;0;Langeland
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;10;8;7;8;8;7;9;8;7;9;0;0;103;1;6;15;6;3;1;26;5;14;11;10;0;0;2;Herning
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;9;7;9;10;8;6;8;10;6;9;0;0;103;9;5;20;7;14;0;11;6;7;12;8;0;2;0;Aarhus
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;7;10;8;7;6;7;7;7;8;8;0;0;103;0;7;1;3;17;0;13;11;30;1;13;2;NULL;NULL;Skive
Grundpakke;DSL;0;Livet på landet;7;8;6;7;6;8;3;5;5;3;0;0;103;6;18;21;12;2;0;3;3;27;3;1;3;2;0;Rebild
Grundpakke;DSL;0;Livet på landet;7;8;7;8;6;9;8;8;7;6;0;0;103;0;10;16;4;9;0;16;11;18;13;4;0;2;0;Hjørring
Grundpakke;DSL;0;Velhavere;10;5;6;8;6;8;10;10;8;10;0;0;102;41;8;20;2;4;1;7;4;2;4;4;0;2;0;Gentofte
Grundpakke;DSL;0;Komfort og hygge;1;6;5;6;8;6;5;4;4;2;0;0;102;0;8;19;3;5;0;13;6;20;17;8;0;NULL;NULL;Lolland
Grundpakke;DSL;0;Seniorer;6;9;5;8;7;8;5;8;8;6;0;0;102;1;3;2;1;7;0;19;0;60;7;0;0;NULL;NULL;Haderslev
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;102;19;2;5;2;5;1;16;7;5;4;31;0;NULL;NULL;Syddjurs
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;102;2;6;13;0;7;0;11;11;28;8;13;0;NULL;NULL;Norddjurs
Grundpakke;DSL;0;Velfunderede husejere;9;7;7;10;10;10;9;9;7;8;0;0;102;5;9;0;33;18;0;8;2;5;7;11;0;NULL;NULL;Silkeborg
Viasat Mellem grundpakke;DSL;0;Velhavere;8;5;6;5;6;9;8;6;8;7;0;0;102;0;8;12;6;3;0;25;15;14;11;4;0;NULL;NULL;Silkeborg
Grundpakke;DSL;0;Komfort og hygge;2;6;6;3;6;6;1;4;2;4;0;0;102;0;13;5;6;13;2;19;11;13;9;8;0;3;0;Viborg
Viasat Stor grundpakke;DSL;1;Komfort og hygge;2;3;2;3;5;5;5;1;2;1;0;0;102;0;16;29;4;2;7;12;5;18;3;4;0;12;0;Mariagerfjord
Viasat Mellem grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;102;9;2;7;4;5;0;43;11;8;5;4;0;NULL;NULL;Jammerbugt
Grundpakke;DSL;0;Urban mangfoldighed;4;4;5;4;1;4;4;3;6;3;0;0;102;18;8;8;5;25;0;12;4;8;0;7;3;NULL;NULL;Aalborg
Grundpakke;DSL;1;Velhavere;10;10;5;8;7;7;10;10;9;10;1;0;101;0;4;18;3;4;0;8;5;39;10;5;2;3;2;Rudersdal
Grundpakke;DSL;0;Komfort og hygge;3;5;5;5;6;6;3;3;6;2;0;0;101;7;18;9;5;4;0;19;6;4;6;17;0;NULL;NULL;Bornholm
Grundpakke;DSL;0;Provinsliv;4;4;2;2;1;5;6;4;2;4;0;0;101;0;2;15;2;2;0;13;11;38;1;12;0;NULL;NULL;Herning
Grundpakke;DSL;0;Velfunderede husejere;6;5;3;7;7;6;9;6;10;4;0;0;101;28;23;5;9;0;0;9;7;12;2;2;1;NULL;NULL;Herning
Grundpakke;DSL;0;Livet på landet;8;8;10;10;10;10;9;6;1;5;1;0;101;10;4;23;2;2;1;8;5;13;5;25;0;0;6;Randers
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;10;9;10;9;5;9;7;10;6;10;0;0;101;26;7;20;3;4;0;7;7;6;8;8;1;0;2;Aarhus
Viasat Stor grundpakke;DSL;0;Livet på landet;5;8;10;9;8;7;1;10;5;6;0;0;101;0;11;39;8;0;0;8;6;22;3;1;0;NULL;NULL;Ringkøbing-Skjern
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;2;6;9;8;10;9;5;6;3;2;0;0;101;5;0;10;2;7;1;10;4;9;8;41;0;NULL;NULL;Ringkøbing-Skjern
Viasat Mellem grundpakke;DSL;0;Provinsliv;3;3;4;2;4;5;4;2;8;2;1;0;101;0;16;4;5;13;2;11;3;31;5;8;0;1;0;Thisted
Grundpakke;DSL;0;Komfort og hygge;7;10;9;7;7;2;3;6;4;5;0;0;101;6;18;19;11;2;0;6;10;6;2;18;0;1;0;Viborg
Grundpakke;DSL;0;Komfort og hygge;4;7;5;8;9;3;4;7;9;5;0;0;100;0;8;1;3;3;0;22;7;3;8;40;0;NULL;NULL;Ballerup
Grundpakke;DSL;0;Vid og velstand;10;10;10;10;7;8;9;10;4;10;0;0;100;11;20;13;4;2;0;25;10;4;7;0;1;1;2;Gladsaxe
Viasat Mellem grundpakke;DSL;0;Velhavere;10;9;8;9;10;9;9;8;8;9;0;0;100;0;3;1;1;10;0;20;5;8;12;36;1;NULL;NULL;Gribskov
Grundpakke;DSL;0;Seniorer;6;10;7;10;10;10;10;9;9;9;0;0;100;36;6;14;6;5;0;9;2;3;8;6;0;NULL;NULL;Slagelse
Grundpakke;DSL;0;Velfunderede husejere;1;6;7;7;10;5;3;7;3;4;0;0;100;0;11;26;10;4;0;6;8;3;29;0;1;NULL;NULL;Stevns
Grundpakke;DSL;0;Livet på landet;7;7;7;8;6;10;6;5;8;4;0;0;100;3;12;13;7;7;1;10;2;27;4;6;4;NULL;NULL;Assens
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;2;7;10;5;6;9;6;6;4;5;0;0;100;0;34;3;6;0;0;3;8;6;4;32;0;NULL;NULL;Svendborg
Viasat Stor grundpakke;DSL;0;Livet på landet;4;7;5;5;6;6;6;6;3;3;0;0;100;8;2;13;2;5;0;16;8;3;4;34;0;NULL;NULL;Favrskov
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;3;4;5;4;5;2;4;4;2;3;0;0;100;0;0;11;6;7;0;6;9;1;10;48;0;NULL;NULL;Randers
Grundpakke;DSL;0;Velfunderede husejere;3;5;10;10;9;9;6;7;7;8;0;0;100;9;13;7;5;10;1;11;4;2;9;25;0;NULL;NULL;Ikast-Brande
Viasat Mellem grundpakke;DSL;0;Livet på landet;6;7;8;10;10;10;4;10;3;6;0;0;100;18;3;14;4;3;0;6;11;21;15;0;0;28;2;Ringkøbing-Skjern
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;2;2;3;3;5;3;4;1;8;2;0;0;100;0;4;4;3;8;0;18;0;12;9;39;1;NULL;NULL;Morsø
Viasat Stor grundpakke;DSL;0;Komfort og hygge;4;6;5;8;7;7;6;6;6;3;0;0;100;33;0;19;0;0;0;5;2;32;3;4;0;7;0;Aalborg
Grundpakke;DSL;0;Velfunderede husejere;10;5;9;7;6;6;10;9;7;10;0;0;99;0;11;24;5;9;0;7;2;10;11;14;1;NULL;NULL;København
Grundpakke;DSL;0;Velfunderede husejere;3;6;2;5;6;1;7;3;10;5;0;0;99;0;8;15;5;10;0;33;5;11;6;2;1;NULL;NULL;Kalundborg
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;10;5;7;8;8;3;8;9;7;0;0;99;1;22;12;12;0;0;2;4;5;11;27;0;7;6;Guldborgsund
Viasat Mellem grundpakke;DSL;1;Komfort og hygge;4;5;8;4;6;6;1;4;5;2;0;0;99;0;7;18;4;4;16;9;5;16;10;7;0;NULL;NULL;Nordfyns
Grundpakke;DSL;0;Seniorer;5;9;5;9;10;6;9;5;9;5;0;0;99;0;6;0;11;3;0;22;1;1;5;46;0;1;0;Struer
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;99;25;2;19;1;0;0;6;4;13;7;18;0;NULL;NULL;Norddjurs
Viasat Mellem grundpakke;DSL;0;Livet på landet;6;7;6;7;7;1;8;7;7;5;0;0;99;1;12;30;0;1;0;1;8;26;11;4;0;NULL;NULL;Mariagerfjord
Grundpakke;DSL;0;Livet på landet;6;7;6;7;10;10;8;7;7;5;0;0;99;0;14;2;6;13;2;21;13;1;18;5;1;NULL;NULL;Mariagerfjord
Grundpakke;DSL;0;Velfunderede husejere;9;9;8;9;9;8;10;9;8;9;0;0;98;7;14;11;7;6;0;11;6;5;3;23;1;NULL;NULL;Herlev
Grundpakke;DSL;0;Livet på landet;7;7;10;7;8;7;1;6;3;7;0;0;98;2;14;1;4;4;3;20;10;9;8;20;0;NULL;NULL;Faxe
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;5;9;8;9;10;9;8;7;8;7;0;0;98;1;4;3;0;2;0;12;0;9;7;56;0;NULL;NULL;Lolland
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;9;10;8;7;7;8;9;7;8;7;0;0;98;27;7;19;6;4;0;3;9;6;12;0;2;NULL;NULL;Næstved
Grundpakke;DSL;0;Livet på landet;1;6;5;1;8;8;10;9;4;7;0;0;98;2;7;27;3;4;0;3;15;11;18;5;0;NULL;NULL;Næstved
Viasat Mellem grundpakke;DSL;0;Urban mangfoldighed;6;7;10;4;4;1;1;6;2;5;0;0;98;35;0;13;4;2;1;0;13;2;12;2;8;2;1;Odense
Grundpakke;DSL;0;Livet på landet;1;9;9;10;7;10;6;6;5;5;0;0;98;0;3;2;4;9;0;18;5;22;2;30;0;2;0;Odense
Viasat Mellem grundpakke;DSL;0;Livet på landet;5;9;10;10;9;9;2;7;1;6;0;0;98;23;8;15;4;3;0;4;9;5;8;14;1;NULL;NULL;Svendborg
Grundpakke;DSL;0;Seniorer;3;7;3;6;9;9;9;3;10;2;0;0;98;0;6;4;6;9;6;33;8;3;3;15;1;NULL;NULL;Langeland
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;98;2;7;14;3;19;0;13;7;5;4;20;0;NULL;NULL;Varde
Viasat Mellem grundpakke;DSL;1;Komfort og hygge;3;6;3;2;5;6;3;3;2;2;0;0;98;28;1;14;4;2;0;4;6;1;6;30;0;2;0;Horsens
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;98;11;12;17;6;3;0;2;5;6;5;28;0;1;0;Syddjurs
Grundpakke;DSL;0;Livet på landet;4;9;3;8;9;5;1;8;9;5;0;0;98;0;48;1;2;0;0;5;7;3;28;0;0;2;0;Norddjurs
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;5;7;2;7;8;8;7;6;9;4;0;0;98;0;9;6;5;12;1;35;13;5;5;3;0;NULL;NULL;Thisted
Viasat Mellem grundpakke;DSL;0;Livet på landet;9;10;9;8;6;10;10;9;5;8;0;0;98;0;4;18;1;1;0;8;3;55;4;1;0;NULL;NULL;Vesthimmerlands
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;8;9;8;7;8;7;9;8;7;6;0;0;98;0;3;4;0;13;0;11;3;1;5;56;0;NULL;NULL;Rebild
Grundpakke;DSL;0;Provinsliv;5;5;5;4;6;4;5;5;5;6;0;0;98;0;7;15;4;5;0;14;3;18;20;12;0;NULL;NULL;Aalborg
Grundpakke;DSL;0;Velfunderede husejere;4;10;4;8;8;7;7;7;9;6;0;0;98;0;9;15;6;11;1;17;8;15;4;8;0;NULL;NULL;Aalborg
Grundpakke;DSL;0;Velhavere;10;6;9;9;7;9;10;9;7;10;0;0;97;1;20;10;6;4;0;14;16;5;9;8;0;3;5;København
Grundpakke;DSL;0;Urban mangfoldighed;9;3;4;2;3;3;4;6;1;9;0;0;97;0;5;6;7;13;0;21;10;17;5;5;3;NULL;NULL;København
Grundpakke;DSL;0;Velhavere;10;9;10;10;10;10;10;10;6;10;0;0;97;0;0;0;0;9;0;74;5;0;0;6;1;NULL;NULL;Furesø
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;7;8;10;10;7;7;8;9;7;6;0;0;97;0;14;32;1;8;0;10;5;16;5;4;0;NULL;NULL;Helsingør
Viasat Stor grundpakke;DSL;0;Velhavere;9;7;9;8;9;9;10;10;9;10;0;0;97;1;5;13;0;0;1;10;5;15;22;22;0;NULL;NULL;Rudersdal
Viasat Mellem grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;97;0;2;3;4;15;0;15;2;8;3;42;1;1;0;Halsnæs
Grundpakke;DSL;0;Velfunderede husejere;8;6;7;7;10;2;9;8;6;4;0;0;97;0;3;11;3;36;0;11;4;18;1;8;0;10;0;Faxe
Grundpakke;DSL;0;Livet på landet;6;8;1;6;8;8;10;7;5;2;0;0;97;0;23;30;3;1;0;10;7;5;6;9;0;2;0;Kalundborg
Grundpakke;DSL;0;Komfort og hygge;5;6;6;6;6;5;7;5;3;7;0;0;97;2;12;5;8;19;1;11;8;5;14;6;0;NULL;NULL;Middelfart
Grundpakke;DSL;0;Livet på landet;2;8;10;7;7;9;6;4;1;4;0;0;97;20;11;22;5;1;0;7;12;1;10;0;5;1;0;Nordfyns
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;6;10;1;10;9;8;10;10;10;7;0;0;97;0;3;13;1;1;4;8;6;19;1;39;0;NULL;NULL;Randers
Grundpakke;DSL;0;Velfunderede husejere;9;9;5;7;8;7;7;10;7;9;0;0;97;0;5;20;7;16;2;18;7;8;7;4;0;1;0;Silkeborg
Grundpakke;DSL;0;Komfort og hygge;2;5;8;6;6;3;1;5;2;2;0;0;97;0;20;1;0;2;0;41;3;0;2;26;0;NULL;NULL;Ikast-Brande
Grundpakke;DSL;0;Urban mangfoldighed;4;2;2;2;3;5;3;2;2;3;0;0;97;1;25;10;7;8;1;4;4;12;4;9;9;NULL;NULL;Aalborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;3;3;3;2;4;4;3;1;1;1;0;0;97;12;6;19;2;5;0;5;4;11;13;16;1;33;0;Aalborg
Grundpakke;DSL;0;Livet på landet;10;10;9;10;10;10;9;10;4;9;0;0;96;9;7;30;1;2;0;8;0;1;11;22;0;NULL;NULL;Hillerød
Grundpakke;DSL;0;Komfort og hygge;7;9;9;9;7;9;6;9;5;7;0;0;96;0;14;4;0;36;0;8;4;18;5;0;3;6;0;Køge
Grundpakke;DSL;1;Komfort og hygge;2;3;6;4;5;4;1;3;7;4;0;0;96;16;1;8;2;11;33;4;6;11;3;0;0;12;0;Faxe
Viasat Stor grundpakke;DSL;0;Livet på landet;3;8;9;10;10;10;7;7;7;5;0;0;96;0;6;9;5;1;1;7;5;4;17;37;2;4;0;Slagelse
Grundpakke;DSL;0;Livet på landet;5;7;7;7;9;8;6;10;6;6;0;0;96;0;7;10;9;14;0;16;5;20;1;11;0;4;0;Guldborgsund
Grundpakke;DSL;0;Livet på landet;3;7;6;6;8;8;9;6;8;2;0;0;96;31;3;16;5;5;0;12;5;6;2;5;1;NULL;NULL;Nyborg
Grundpakke;DSL;0;Velfunderede husejere;6;5;7;8;9;9;8;7;6;5;0;0;96;1;9;22;6;2;2;26;3;3;5;11;0;1;0;Svendborg
Viasat Stor grundpakke;DSL;0;Komfort og hygge;1;4;3;4;6;5;5;2;2;5;0;0;96;0;2;25;0;10;0;1;0;45;4;6;0;4;0;Svendborg
Grundpakke;DSL;0;Velfunderede husejere;6;10;7;6;7;10;6;7;7;7;0;0;96;0;2;31;6;1;0;0;0;40;7;7;0;NULL;NULL;Tønder
Grundpakke;DSL;0;Livet på landet;7;7;7;9;10;10;6;6;8;6;0;0;96;1;2;10;13;13;1;19;4;11;12;7;0;NULL;NULL;Norddjurs
Viasat Stor grundpakke;DSL;0;Velfunderede husejere;3;6;7;4;5;5;1;4;5;2;0;0;96;16;5;3;11;5;1;16;3;6;5;20;1;NULL;NULL;Norddjurs
Grundpakke;DSL;0;Velfunderede husejere;7;9;7;7;9;9;5;9;9;7;0;0;96;0;7;43;3;1;0;5;1;30;3;0;0;1;0;Silkeborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;4;5;4;6;6;5;8;5;9;3;0;0;96;17;9;4;3;1;1;12;12;8;25;2;0;NULL;NULL;Læsø
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;7;6;9;7;6;4;2;6;3;3;0;0;96;15;4;11;3;5;0;2;5;28;15;4;2;NULL;NULL;Rebild
Viasat Mellem grundpakke;DSL;0;Velhavere;10;6;10;9;6;8;9;10;5;10;0;0;95;7;6;13;3;1;0;21;4;4;5;28;0;3;0;Lyngby-Taarbæk
Viasat Mellem grundpakke;DSL;0;Livet på landet;8;8;7;9;7;7;10;10;9;8;0;0;95;0;15;0;16;14;0;15;6;7;7;12;0;NULL;NULL;Helsingør
Grundpakke;DSL;0;Velhavere;9;7;9;7;10;10;8;10;5;9;0;0;95;1;20;1;7;15;0;4;15;3;24;1;0;1;0;Hillerød
Grundpakke;DSL;0;Provinsliv;3;1;2;1;1;4;4;2;9;2;0;0;95;0;3;7;1;7;0;6;2;57;7;3;0;NULL;NULL;Frederikssund
Viasat Stor grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;95;0;31;25;7;1;0;0;3;4;23;0;0;4;2;Frederikssund
Grundpakke;DSL;0;Livet på landet;6;10;3;10;6;9;10;7;6;8;0;0;95;0;7;9;14;12;0;16;11;8;13;2;0;1;0;Næstved
Grundpakke;DSL;0;Livet på landet;6;5;8;7;10;9;2;4;7;3;0;0;95;0;15;23;7;6;2;12;4;7;6;9;1;2;0;Vordingborg
Grundpakke;DSL;0;Livet på landet;4;8;6;6;8;7;4;7;5;6;1;0;95;4;15;10;8;2;2;3;12;23;9;3;0;NULL;NULL;Kerteminde
Viasat Mellem grundpakke;DSL;0;Livet på landet;6;7;10;10;9;8;9;8;3;7;0;0;95;7;11;35;6;0;2;2;4;10;11;3;0;NULL;NULL;Morsø
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;95;2;4;45;1;3;0;8;2;9;14;5;0;1;0;Thisted
Grundpakke;DSL;0;Livet på landet;6;7;6;7;10;10;8;7;8;6;0;0;95;0;2;4;0;4;0;37;4;20;4;18;0;NULL;NULL;Frederikshavn
Viasat Stor grundpakke;DSL;0;Komfort og hygge;3;9;8;6;9;8;5;5;7;2;0;0;95;0;10;12;11;4;1;3;7;12;6;26;0;NULL;NULL;Hjørring
Grundpakke;DSL;0;Vid og velstand;9;4;6;5;2;1;5;7;3;8;0;0;94;0;6;1;3;1;0;24;1;49;2;3;0;NULL;NULL;Frederiksberg
Grundpakke;DSL;0;Velhavere;10;10;8;9;8;7;10;10;8;10;0;0;94;4;14;4;4;6;0;30;9;5;9;3;4;NULL;NULL;Allerød
Grundpakke;DSL;0;Livet på landet;4;7;3;6;9;9;8;6;10;5;0;0;94;1;7;0;6;12;0;34;5;6;21;1;0;NULL;NULL;Odsherred
Grundpakke;DSL;0;Seniorer;10;6;7;9;10;10;9;9;10;10;0;0;94;0;9;21;4;2;0;12;3;20;17;3;0;3;0;Sorø
Grundpakke;DSL;0;Komfort og hygge;3;4;5;4;6;8;6;4;7;4;0;0;94;4;12;42;3;1;0;6;1;10;4;8;0;NULL;NULL;Bornholm
Grundpakke;DSL;0;Komfort og hygge;6;6;8;8;7;5;9;7;9;7;0;0;94;0;8;2;5;33;0;23;10;0;3;5;1;4;0;Assens
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;94;0;19;18;4;2;0;5;15;17;1;10;0;NULL;NULL;Nordfyns
Viasat Mellem grundpakke;DSL;1;Unge på vej;4;3;3;3;3;5;5;3;1;3;0;0;94;0;1;5;2;1;4;3;6;9;9;53;0;NULL;NULL;Viborg
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;94;0;11;7;2;2;0;7;2;51;3;4;0;NULL;NULL;Vesthimmerlands
Grundpakke;DSL;0;Seniorer;8;7;7;8;6;7;9;9;8;6;0;0;93;0;2;2;10;4;0;29;1;27;6;8;0;NULL;NULL;Tårnby
Viasat Mellem grundpakke;DSL;0;Velhavere;10;10;5;10;9;9;10;10;8;10;0;0;93;0;24;4;3;5;0;25;16;10;0;2;0;NULL;NULL;Hillerød
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;4;10;6;8;10;10;8;9;6;7;0;0;93;0;5;4;6;8;12;8;13;5;26;2;0;NULL;NULL;Greve
Grundpakke;DSL;0;Velfunderede husejere;8;10;10;10;7;5;7;9;4;9;0;0;93;43;5;0;4;5;2;4;4;4;7;12;2;7;4;Slagelse
Viasat Mellem grundpakke;DSL;0;Livet på landet;8;6;10;7;8;7;1;9;5;1;0;0;93;17;8;17;4;4;0;6;3;21;5;4;0;2;1;Slagelse
Grundpakke;DSL;0;Seniorer;1;6;1;6;9;8;4;2;10;3;0;0;93;14;4;11;10;8;0;19;9;7;3;4;0;NULL;NULL;Lolland
Viasat Mellem grundpakke;DSL;0;Livet på landet;1;6;9;8;9;9;6;6;6;5;0;0;93;6;17;6;11;9;0;4;18;8;2;6;1;0;1;Næstved
Viasat Stor grundpakke;DSL;0;Provinsliv;7;4;2;3;2;3;6;4;3;6;0;0;93;1;13;20;11;0;0;0;6;7;19;12;0;NULL;NULL;Næstved
Grundpakke;DSL;0;Livet på landet;2;6;6;6;9;8;6;7;4;5;0;0;93;0;32;2;4;0;0;0;22;2;29;0;0;2;2;Vejle
Grundpakke;DSL;0;Komfort og hygge;4;4;4;4;5;5;7;3;10;1;0;0;93;0;5;8;9;6;0;10;8;6;33;0;1;2;0;Viborg
Grundpakke;DSL;0;Velfunderede husejere;4;7;7;5;6;10;5;6;4;4;0;0;93;0;5;38;4;2;0;12;9;5;3;12;0;3;0;Frederikshavn
Grundpakke;DSL;0;Livet på landet;6;7;5;8;10;10;8;8;8;6;0;0;93;0;7;18;2;1;0;43;5;2;11;2;0;NULL;NULL;Jammerbugt
Grundpakke;DSL;0;Velfunderede husejere;10;10;9;10;10;10;9;10;6;10;0;0;92;0;2;0;0;3;0;70;7;2;1;6;0;NULL;NULL;Frederikssund
Grundpakke;DSL;0;Velfunderede husejere;9;9;9;8;9;8;10;9;9;9;1;0;92;33;5;18;8;1;0;1;8;7;6;3;0;1;0;Roskilde
Viasat Mellem grundpakke;DSL;0;Komfort og hygge;7;9;9;9;10;10;3;8;8;5;0;0;92;23;6;17;1;2;0;2;11;8;16;3;1;NULL;NULL;Gribskov
Grundpakke;DSL;0;Komfort og hygge;1;5;4;7;6;7;5;5;8;3;0;0;92;0;1;16;1;0;1;17;1;24;1;27;0;3;0;Assens
Grundpakke;DSL;0;Livet på landet;7;9;9;9;7;9;7;6;5;7;0;0;92;1;2;32;7;6;0;5;8;17;11;0;0;3;0;Faaborg-Midtfyn
Viasat Stor grundpakke;DSL;0;Komfort og hygge;1;10;5;3;5;8;8;5;8;6;0;0;92;0;1;16;5;1;0;16;6;16;14;13;0;0;1;Sønderborg
Viasat Mellem grundpakke;DSL;0;Velfunderede husejere;5;10;8;7;7;9;6;6;3;6;0;0;92;3;19;14;5;13;0;6;6;9;6;8;0;18;3;Randers
Grundpakke;DSL;0;Urban mangfoldighed;3;4;7;4;2;3;3;2;2;1;0;0;92;11;1;24;0;10;0;7;9;14;11;1;0;NULL;NULL;Aarhus
Grundpakke;DSL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;92;0;17;4;14;6;0;15;8;6;8;11;0;NULL;NULL;Aarhus
